station_id,model,horizon,MAE_available_history,RMSE_available_history,sMAPE_available_history,R2_available_history,Bias_available_history,MAE_common_2021,RMSE_common_2021,sMAPE_common_2021,R2_common_2021,Bias_common_2021,MAE_delta_common_minus_available,RMSE_delta_common_minus_available,sMAPE_delta_common_minus_available,R2_delta_common_minus_available,Bias_delta_common_minus_available
CHB,dlinear,12,3.114421600283949,4.954787325808786,43.85040812223089,0.3822574692072711,-0.25332734270522106,3.119375490557224,4.959008012924696,44.003702386348586,0.3812076338679934,-0.29025560765701275,0.004953890273275086,0.00422068711591006,0.1532942641176973,-0.001049835339277716,-0.03692826495179169
CHB,dlinear,24,3.511059016156827,5.49266229120355,48.65076261926852,0.24107070719995952,-0.33801381523093216,3.5102224400845268,5.488389339135102,48.76461613491882,0.24223883107344618,-0.42727907854731945,-0.0008365760723001436,-0.004272952068448355,0.11385351565029822,0.001168123873486665,-0.08926526331638729
CHB,dlinear,48,3.7849452630928426,5.919532285984376,52.242395486625,0.11933401907230017,-0.6162546346177992,3.793113438356017,5.916471687230308,52.52278223074639,0.12024986615607429,-0.6255078183102762,0.008168175263174593,-0.0030605987540681667,0.28038674412138676,0.0009158470837741239,-0.009253183692477074
CHB,hybrid,1,1.7072096349674577,2.8733281221297977,26.449241672614143,0.7920504309644842,0.06085203013870255,1.7075310803783954,2.833785305682853,26.69043354196708,0.7972617094914437,0.1788674729168113,0.00032144541093770407,-0.039542816446944684,0.24119186935293868,0.005211278526959462,0.11801544277810874
CHB,hybrid,6,3.3124066281123823,5.2359385363969055,45.578113575598515,0.31009050260019133,-0.43231796443178955,3.4148335510833783,5.310627398490612,46.88800665081353,0.2901174408133456,-0.2669603990671584,0.10242692297099598,0.07468886209370673,1.3098930752150153,-0.019973061786845714,0.16535756536463114
CHB,hybrid,12,3.519905350584577,5.550266203741351,47.9167796291196,0.22474685639958586,-0.4483977434379903,3.561698348354443,5.528205392542161,48.71289092111976,0.23075734527021474,-0.38061966215962506,0.04179299776986589,-0.022060811199189345,0.7961112920001554,0.006010488870628883,0.06777808127836527
CHB,hybrid,24,3.7265971429289864,5.842350614023421,50.587201231384384,0.14107159680195913,-0.6322262409206927,3.688605711281043,5.739508865202517,50.493241488603736,0.17102850453414656,-0.5141441018616867,-0.0379914316479435,-0.10284174882090458,-0.09395974278064756,0.029956907732187427,0.118082139059006
CHB,hybrid,48,3.9069892245079094,6.16584398079253,52.24723283389538,0.0424891210305969,-0.5308543753599608,3.7303848261265875,5.8267746238024944,51.377136834991504,0.1466516320995642,-0.7079336016308179,-0.17660439838132191,-0.33906935699003515,-0.8700959989038779,0.10416251106896729,-0.17707922627085704
CHB,hybrid_static,1,1.782858370337235,2.9366723513663966,27.88905447125568,0.7827685679255797,0.16137718425615288,1.8250832858091388,2.922034754499973,28.72304146528266,0.7838170843476965,0.4322268847909374,0.04222491547190388,-0.014637596866423408,0.8339869940269793,0.0010485164221167853,0.2708497005347845
CHB,hybrid_static,6,3.372065340078457,5.265776247001928,46.38881949266772,0.3022180809451137,-0.2326712180370135,3.5012608867122723,5.325639861641909,48.12852797163988,0.2860078670940716,0.10484150649934423,0.12919554663381527,0.05986361463998069,1.7397084789721617,-0.0162102138510421,0.3375127245363577
CHB,hybrid_static,12,3.577359430586776,5.564093196738464,48.70541458521114,0.22088541475553555,-0.19242952559250776,3.6266739499093164,5.524987286456609,49.68004828811732,0.2316110683636698,-0.05586297843237435,0.049314519322540384,-0.039105910281855394,0.974633702906182,0.010725653608134239,0.1365665471601334
