horizon,n,MAE,RMSE,sMAPE,R2,Bias,variant,station_id,seed
1,11065,3.643508015922492,5.21783829972963,35.660867003410786,0.5917119539826714,-0.0178570517764283,no_embedding,MY1,1
6,11065,4.692545972945623,6.867963969311245,43.148893380950256,0.2928723736754535,-0.5531503020020238,no_embedding,MY1,1
12,11065,5.140850803782592,7.644974968723122,46.11823576455279,0.1228127747936278,-0.4393577555671731,no_embedding,MY1,1
24,11065,5.159745185085944,7.671998725735475,46.2753173653097,0.1144133861029207,-0.3642741207051913,no_embedding,MY1,1
48,11065,5.269793565198947,8.139737422704915,47.04882623947814,0.0033241437146079,-1.1342981344534162,no_embedding,MY1,1
1,11065,4.824349256202585,6.943635097786599,43.86271369888693,0.2769651815902375,0.0886671239913344,no_context,MY1,1
6,11065,5.179338914085932,7.495525906273409,46.46852950279707,0.1577403265612565,0.1170536885232447,no_context,MY1,1
12,11065,5.328690640330045,7.9142893730761505,47.57011579988435,0.0599217307638669,-0.3279838149842772,no_context,MY1,1
24,11065,5.443278724509992,8.07560284394493,47.91177088932927,0.0187856209335455,0.1482984392205568,no_context,MY1,1
48,11065,5.35084158442056,8.31985448460705,47.56137526520008,-0.0412730020522325,-1.2622688131126625,no_context,MY1,1
1,11065,4.884513324811564,7.100147556293979,44.63346359599693,0.2440028104339847,-0.1008341756305487,base_only,MY1,1
6,11065,5.179338914085932,7.495525906273409,46.46852950279707,0.1577403265612565,0.1170536885232447,base_only,MY1,1
12,11065,5.328690640330045,7.9142893730761505,47.57011579988435,0.0599217307638669,-0.3279838149842772,base_only,MY1,1
24,11065,5.509140453678528,8.188092782598037,48.557401988152286,-0.0087406206500644,-0.3435261309146881,base_only,MY1,1
48,11065,5.366684635055588,8.340334702536602,47.82966399828437,-0.0464057229551826,-1.3397551961334055,base_only,MY1,1
1,11065,3.747907727945888,5.417638051202676,36.4148066551749,0.5598452370833573,-0.7593947352318213,robust_rolling_hybrid,MY1,2
6,11065,4.700563916839069,7.150585126657556,43.10311760712199,0.233477422996271,-1.6034984767766265,robust_rolling_hybrid,MY1,2
12,11065,4.924578033190654,7.570253108778588,44.82251613770728,0.1398762035369191,-1.7429579349524147,robust_rolling_hybrid,MY1,2
24,11065,5.048418933307933,7.713977100118128,45.51727511700235,0.1046956598363616,-1.2218576384889286,robust_rolling_hybrid,MY1,2
48,11065,5.095961992349934,7.843292472889416,45.87737075361736,0.0745989942427944,-1.2335175347848946,robust_rolling_hybrid,MY1,2
1,11065,3.824132234446445,5.490325893410829,37.15844070143687,0.5479549893652128,-0.7050217254850736,gated_static_hybrid,MY1,2
6,11065,4.751074151253396,7.291276871030263,43.51991802127458,0.2030171638731706,-1.957444708635109,gated_static_hybrid,MY1,2
12,11065,4.960549644639037,7.726016039303196,45.19411515604568,0.1041168393070908,-2.235991941683981,gated_static_hybrid,MY1,2
24,11065,5.037037570388728,7.7228850975119485,45.52894183696955,0.1026266950080361,-1.2352479012800028,gated_static_hybrid,MY1,2
48,11065,5.063444385556037,7.832362186031488,45.69287447255301,0.0771764451044533,-1.298329407181397,gated_static_hybrid,MY1,2
1,11065,3.768752985088415,5.252787503213462,37.29394400214945,0.5862241909008029,-0.2819736550552404,ungated_static_hybrid,MY1,2
6,11065,4.845224384670607,6.983185255178378,45.28715054289546,0.268946912690036,-0.8337883106384458,ungated_static_hybrid,MY1,2
12,11065,5.264589755649864,7.940710909619779,48.91664064277031,0.0536344263642631,-2.3502005092520224,ungated_static_hybrid,MY1,2
24,11065,5.391118413463094,8.106897181795288,48.795734250512254,0.0111661400726243,-1.1449113894117615,ungated_static_hybrid,MY1,2
48,11065,5.396901330005729,8.242615924032496,50.55402266023369,-0.022029131174085,-2.493433394372275,ungated_static_hybrid,MY1,2
1,11065,4.56178304003581,6.984563593193669,41.882981562639735,0.2684163617375952,-1.9741659586132243,timemixer_base,MY1,2
