horizon,n,MAE,RMSE,sMAPE,R2,Bias,model,station_id,station_name,site_type,seed,epochs,train_start,method_version
12,12837,4.0314821844189055,6.333517800739433,47.8532287131713,0.18784418569827754,0.000689917000913011,persistence,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,2021-01-01 00:00:00+00:00,gated_residual_v2
24,12837,4.587366153006243,7.258923747851346,51.83608500591347,-0.066783648621624,-0.0005243854293702527,persistence,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,2021-01-01 00:00:00+00:00,gated_residual_v2
48,12837,5.340546375042134,8.314134239471462,58.21227586188061,-0.39794171404523526,6.940599224079036e-05,persistence,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,2021-01-01 00:00:00+00:00,gated_residual_v2
1,12837,4.589352948878742,7.259294582685396,51.856325428783165,-0.06709682314297982,0.0015213028286219948,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,2021-01-01 00:00:00+00:00,gated_residual_v2
6,12837,4.591278476713026,7.260269872482447,51.8830966939613,-0.06734331706704921,0.002340653134607028,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,2021-01-01 00:00:00+00:00,gated_residual_v2
12,12837,4.588722155209725,7.259239288976512,51.855039512212194,-0.0669193500123153,0.0012759573530201943,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,2021-01-01 00:00:00+00:00,gated_residual_v2
24,12837,4.587366153006243,7.258923747851346,51.83608500591347,-0.066783648621624,-0.0005243854293702527,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,2021-01-01 00:00:00+00:00,gated_residual_v2
48,12837,5.340546375042134,8.314134239471462,58.21227586188061,-0.39794171404523526,6.940599224079036e-05,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,2021-01-01 00:00:00+00:00,gated_residual_v2
1,12837,1.2028445522459421,2.1482493856040223,15.88532890051771,0.9065489084364106,0.030502562627545714,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,2021-01-01 00:00:00+00:00,gated_residual_v2
6,12837,3.2288044185001197,4.870907513794351,39.20755081296607,0.5195829924406363,0.13132524030912682,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,2021-01-01 00:00:00+00:00,gated_residual_v2
12,12837,3.901996545754202,5.7844122481339655,45.635390451248966,0.3225646724739767,0.18582667584609436,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,2021-01-01 00:00:00+00:00,gated_residual_v2
24,12837,4.305110276458121,6.394306046933593,49.526692024377965,0.1722127759412977,0.11542115291024681,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,2021-01-01 00:00:00+00:00,gated_residual_v2
48,12837,4.925100812269277,7.243819849033275,54.76103806783988,-0.06118299432871277,0.302566876798773,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,2021-01-01 00:00:00+00:00,gated_residual_v2
1,12837,1.173296914432078,2.1343337584777817,15.60386898947822,0.907755675844856,0.01603827138152126,dlinear,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,2021-01-01 00:00:00+00:00,gated_residual_v2
6,12837,3.1191107301689933,4.788508561750543,38.39667761205972,0.5356995086244059,-0.175392196649163,dlinear,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,2021-01-01 00:00:00+00:00,gated_residual_v2
12,12837,3.6646812420619597,5.6169930499067275,43.42742018324444,0.3612114252393106,-0.37775534466855054,dlinear,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,2021-01-01 00:00:00+00:00,gated_residual_v2
24,12837,4.020633043630051,6.173711271728721,46.551278605010324,0.22834262496675295,-0.5401239861387641,dlinear,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,2021-01-01 00:00:00+00:00,gated_residual_v2
48,12837,4.360324516354984,6.710163132271852,50.70967860333317,0.08941360621927552,-0.7975028170954822,dlinear,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,2021-01-01 00:00:00+00:00,gated_residual_v2
1,12837,1.5382419544731873,2.5647475671159827,21.231355964288902,0.8667999956277477,0.046535608833374945,lstm,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,2021-01-01 00:00:00+00:00,gated_residual_v2
6,12837,3.0760627641241953,4.881370300603752,37.24493934491054,0.5175168890637155,-0.3879616343247015,lstm,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,2021-01-01 00:00:00+00:00,gated_residual_v2
12,12837,3.633073020347732,5.796215906085892,42.50191155790779,0.31979710575296816,-0.7344437570872593,lstm,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,2021-01-01 00:00:00+00:00,gated_residual_v2
24,12837,4.046680577581634,6.293670202704746,46.79950847068828,0.19806375125263054,-0.6824334855181615,lstm,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,2021-01-01 00:00:00+00:00,gated_residual_v2
48,12837,4.274139830502356,6.646284129985979,49.26380968718232,0.10666817371316262,-0.8513900043367829,lstm,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,2021-01-01 00:00:00+00:00,gated_residual_v2
1,12837,3.6573677453318143,5.861442325807764,42.80324346248693,0.3042968365219476,-0.99999517914875,timemixer,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,2021-01-01 00:00:00+00:00,gated_residual_v2
6,12837,3.933087081966105,6.191892884988246,45.79675373016634,0.2236715958955282,-0.968259366664911,timemixer,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,2021-01-01 00:00:00+00:00,gated_residual_v2
12,12837,4.177302530394208,6.432838112069541,48.62458716252405,0.16217250000058003,-0.7552011315279533,timemixer,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,2021-01-01 00:00:00+00:00,gated_residual_v2
24,12837,4.278421354832898,6.694862747931633,49.5705654796889,0.09256560302552885,-1.141096122659812,timemixer,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,2021-01-01 00:00:00+00:00,gated_residual_v2
48,12837,4.267727498648517,6.824405054098649,49.400080601245094,0.05814382055768441,-1.487725313334132,timemixer,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,2021-01-01 00:00:00+00:00,gated_residual_v2
1,12837,1.6936677529966222,2.7769239527655345,22.543222974052206,0.843849651011058,-0.003400317897827601,hybrid_static,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,2021-01-01 00:00:00+00:00,gated_residual_v2
6,12837,3.773493259747034,5.814348895166745,44.767685401687615,0.3154569214564562,-0.5513168554853184,hybrid_static,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,2021-01-01 00:00:00+00:00,gated_residual_v2
12,12837,4.177302530394208,6.432838112069541,48.62458716252405,0.16217250000058003,-0.7552011315279533,hybrid_static,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,2021-01-01 00:00:00+00:00,gated_residual_v2
24,12837,4.278421354832898,6.694862747931633,49.5705654796889,0.09256560302552885,-1.141096122659812,hybrid_static,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,2021-01-01 00:00:00+00:00,gated_residual_v2
48,12837,4.267727498648517,6.824405054098649,49.400080601245094,0.05814382055768441,-1.487725313334132,hybrid_static,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,2021-01-01 00:00:00+00:00,gated_residual_v2
1,12837,1.6537854674304853,2.754615952276136,21.732396438805644,0.8463483945327911,-0.06351265733123182,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,2021-01-01 00:00:00+00:00,gated_residual_v2
6,12837,3.676106523195764,5.741121726783456,43.37647456936998,0.33259091051701306,-0.7817287449755806,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,2021-01-01 00:00:00+00:00,gated_residual_v2
12,12837,4.098273929418126,6.36269603804662,47.485707888872795,0.18034381640014197,-0.9578145403303796,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,2021-01-01 00:00:00+00:00,gated_residual_v2
24,12837,4.239486737562173,6.643181249283425,48.86623413425131,0.10652154406697845,-1.2339910178172606,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,2021-01-01 00:00:00+00:00,gated_residual_v2
48,12837,4.291302031311859,6.80380099489817,49.48879271793182,0.06382248857326744,-1.491039342999947,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,2021-01-01 00:00:00+00:00,gated_residual_v2
1,12837,1.1615791446959813,2.163357941846154,15.093612887592114,0.9052298101597248,-0.00020117905966965909,persistence,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,2021-01-01 00:00:00+00:00,gated_residual_v2
6,12837,3.2574119979146827,5.175586593991806,39.963864383110106,0.45760239238990197,-0.00033532256064887735,persistence,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,2021-01-01 00:00:00+00:00,gated_residual_v2
12,12837,4.0314821844189055,6.333517800739433,47.8532287131713,0.18784418569827754,0.000689917000913011,persistence,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,2021-01-01 00:00:00+00:00,gated_residual_v2
24,12837,4.587366153006243,7.258923747851346,51.83608500591347,-0.066783648621624,-0.0005243854293702527,persistence,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,2021-01-01 00:00:00+00:00,gated_residual_v2
48,12837,5.340546375042134,8.314134239471462,58.21227586188061,-0.39794171404523526,6.940599224079036e-05,persistence,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,2021-01-01 00:00:00+00:00,gated_residual_v2
1,12837,4.589352948878742,7.259294582685396,51.856325428783165,-0.06709682314297982,0.0015213028286219948,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,2021-01-01 00:00:00+00:00,gated_residual_v2
6,12837,4.591278476713026,7.260269872482447,51.8830966939613,-0.06734331706704921,0.002340653134607028,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,2021-01-01 00:00:00+00:00,gated_residual_v2
12,12837,4.588722155209725,7.259239288976512,51.855039512212194,-0.0669193500123153,0.0012759573530201943,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,2021-01-01 00:00:00+00:00,gated_residual_v2
24,12837,4.587366153006243,7.258923747851346,51.83608500591347,-0.066783648621624,-0.0005243854293702527,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,2021-01-01 00:00:00+00:00,gated_residual_v2
48,12837,5.340546375042134,8.314134239471462,58.21227586188061,-0.39794171404523526,6.940599224079036e-05,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,2021-01-01 00:00:00+00:00,gated_residual_v2
1,12837,1.2165888355042394,2.1763507469003662,16.099165981373655,0.9040880405324215,0.04515249542546642,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,2021-01-01 00:00:00+00:00,gated_residual_v2
6,12837,3.2334838531359416,4.900271309152003,39.13846257650154,0.5137732382633177,0.09937026868303347,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,2021-01-01 00:00:00+00:00,gated_residual_v2
12,12837,3.8627168916904675,5.751776642887072,45.2499796408036,0.33018727714479146,0.12633422018954749,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,2021-01-01 00:00:00+00:00,gated_residual_v2
24,12837,4.307420821701839,6.369158834528328,49.54985650880253,0.17871093472899058,0.04520465276309465,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,2021-01-01 00:00:00+00:00,gated_residual_v2
48,12837,4.912138256928144,7.245309237095699,54.75530923037236,-0.061619414836100894,0.22859016647264205,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,2021-01-01 00:00:00+00:00,gated_residual_v2
1,12837,1.182868977738307,2.1439724048422155,15.961799419543109,0.9069206442792188,0.042527093922710216,dlinear,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,2021-01-01 00:00:00+00:00,gated_residual_v2
6,12837,3.0181757950904426,4.699720614914771,36.930333777148036,0.5527578886779763,-0.20559434407808758,dlinear,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,2021-01-01 00:00:00+00:00,gated_residual_v2
12,12837,3.6084489945641205,5.563030826724358,42.7351648196608,0.37342610067905535,-0.4520304803560575,dlinear,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,2021-01-01 00:00:00+00:00,gated_residual_v2
24,12837,3.9981712100313045,6.183308330429931,46.20606418740833,0.225941671359275,-0.6283210392815307,dlinear,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,2021-01-01 00:00:00+00:00,gated_residual_v2
48,12837,4.302109814230189,6.658081503912957,49.89950126270647,0.10349397203929567,-0.8406980854356885,dlinear,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,2021-01-01 00:00:00+00:00,gated_residual_v2
1,12837,1.4233179058720875,2.4405567506190686,19.517664626105045,0.8793873643947336,-0.22911905970047444,lstm,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,2021-01-01 00:00:00+00:00,gated_residual_v2
6,12837,2.9648121516657384,4.737169412394947,36.126269252195655,0.5456019703142335,-0.5122465710383836,lstm,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,2021-01-01 00:00:00+00:00,gated_residual_v2
12,12837,3.595626270410251,5.65072966432553,42.22994963007573,0.35351503614877566,-0.4364031659667158,lstm,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,2021-01-01 00:00:00+00:00,gated_residual_v2
24,12837,3.9765990431331777,6.2883076559278095,45.831712809221,0.19942975500316273,-0.9079845028033349,lstm,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,2021-01-01 00:00:00+00:00,gated_residual_v2
48,12837,4.279762659986563,6.761830012594651,49.32807635662645,0.07533696336091922,-1.0485232193805054,lstm,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,2021-01-01 00:00:00+00:00,gated_residual_v2
1,12837,3.5599826840310764,5.804289119948553,41.328098837271554,0.3177978868589192,-1.3295984404582217,timemixer,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,2021-01-01 00:00:00+00:00,gated_residual_v2
6,12837,3.839599432555316,6.139530288957424,44.72782420634972,0.23674633339026485,-1.4054316942882359,timemixer,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,2021-01-01 00:00:00+00:00,gated_residual_v2
12,12837,4.1164836440700565,6.326609509389327,47.8893000883536,0.18961493910085958,-0.7181743965269092,timemixer,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,2021-01-01 00:00:00+00:00,gated_residual_v2
24,12837,4.26743661360205,6.660099376282173,49.48076443441608,0.10196492298905857,-1.0639765305576494,timemixer,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,2021-01-01 00:00:00+00:00,gated_residual_v2
48,12837,4.314620448556878,6.806361944766061,50.10774233952799,0.06311760173543812,-1.2375181957323658,timemixer,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,2021-01-01 00:00:00+00:00,gated_residual_v2
1,12837,1.6603463423756357,2.719605091832304,22.00455963937942,0.8502293628757815,-0.017628025389204258,hybrid_static,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,2021-01-01 00:00:00+00:00,gated_residual_v2
6,12837,3.839599432555316,6.139530288957424,44.72782420634972,0.23674633339026485,-1.4054316942882359,hybrid_static,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,2021-01-01 00:00:00+00:00,gated_residual_v2
12,12837,4.1164836440700565,6.326609509389327,47.8893000883536,0.18961493910085958,-0.7181743965269092,hybrid_static,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,2021-01-01 00:00:00+00:00,gated_residual_v2
24,12837,4.26743661360205,6.660099376282173,49.48076443441608,0.10196492298905857,-1.0639765305576494,hybrid_static,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,2021-01-01 00:00:00+00:00,gated_residual_v2
48,12837,4.314620448556878,6.806361944766061,50.10774233952799,0.06311760173543812,-1.2375181957323658,hybrid_static,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,2021-01-01 00:00:00+00:00,gated_residual_v2
1,12837,1.635676175871775,2.703742660651531,21.534543133992713,0.8519713790774118,-0.048473762419609406,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,2021-01-01 00:00:00+00:00,gated_residual_v2
6,12837,3.826806131800735,6.045256855652767,44.67074093763395,0.2600061281050159,-1.266562395488654,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,2021-01-01 00:00:00+00:00,gated_residual_v2
12,12837,4.052985769162996,6.281720571337395,46.96852908881717,0.2010739271917753,-0.9358235455834624,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,2021-01-01 00:00:00+00:00,gated_residual_v2
24,12837,4.222811532771895,6.604570345006008,48.827871172547795,0.11687735304366731,-1.1981744855637266,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,2021-01-01 00:00:00+00:00,gated_residual_v2
48,12837,4.306561918335493,6.778323879495437,49.77209195645902,0.07082047302106942,-1.3400894114185753,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,2021-01-01 00:00:00+00:00,gated_residual_v2
1,12837,1.1615791446959813,2.163357941846154,15.093612887592114,0.9052298101597248,-0.00020117905966965909,persistence,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,2021-01-01 00:00:00+00:00,gated_residual_v2
6,12837,3.2574119979146827,5.175586593991806,39.963864383110106,0.45760239238990197,-0.00033532256064887735,persistence,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,2021-01-01 00:00:00+00:00,gated_residual_v2
12,12837,4.0314821844189055,6.333517800739433,47.8532287131713,0.18784418569827754,0.000689917000913011,persistence,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,2021-01-01 00:00:00+00:00,gated_residual_v2
24,12837,4.587366153006243,7.258923747851346,51.83608500591347,-0.066783648621624,-0.0005243854293702527,persistence,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,2021-01-01 00:00:00+00:00,gated_residual_v2
48,12837,5.340546375042134,8.314134239471462,58.21227586188061,-0.39794171404523526,6.940599224079036e-05,persistence,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,2021-01-01 00:00:00+00:00,gated_residual_v2
1,12837,4.589352948878742,7.259294582685396,51.856325428783165,-0.06709682314297982,0.0015213028286219948,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,2021-01-01 00:00:00+00:00,gated_residual_v2
6,12837,4.591278476713026,7.260269872482447,51.8830966939613,-0.06734331706704921,0.002340653134607028,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,2021-01-01 00:00:00+00:00,gated_residual_v2
12,12837,4.588722155209725,7.259239288976512,51.855039512212194,-0.0669193500123153,0.0012759573530201943,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,2021-01-01 00:00:00+00:00,gated_residual_v2
24,12837,4.587366153006243,7.258923747851346,51.83608500591347,-0.066783648621624,-0.0005243854293702527,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,2021-01-01 00:00:00+00:00,gated_residual_v2
48,12837,5.340546375042134,8.314134239471462,58.21227586188061,-0.39794171404523526,6.940599224079036e-05,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,2021-01-01 00:00:00+00:00,gated_residual_v2
1,12837,1.2059620854903244,2.1591913414036368,15.944322631803876,0.9055945110262918,0.04537492107126658,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,2021-01-01 00:00:00+00:00,gated_residual_v2
6,12837,3.198915909829797,4.850516453541168,38.90678233476548,0.5235969086148349,0.10394487726109844,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,2021-01-01 00:00:00+00:00,gated_residual_v2
12,12837,3.9124829117903746,5.781252114189702,45.759653527887295,0.32330466177822503,0.15632666949822058,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,2021-01-01 00:00:00+00:00,gated_residual_v2
24,12837,4.274328939445462,6.370483978618079,49.106541285360336,0.178369150328345,0.03661719511544639,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,2021-01-01 00:00:00+00:00,gated_residual_v2
48,12837,4.861541358462243,7.1784038313691925,54.32921543434588,-0.04210330369558157,0.20132707823072257,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,2021-01-01 00:00:00+00:00,gated_residual_v2
1,12837,1.1622658976724216,2.138709625050421,15.452850440893629,0.9073770446784132,0.00395579975165988,dlinear,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,2021-01-01 00:00:00+00:00,gated_residual_v2
6,12837,3.0297748719739555,4.7024825173408065,37.054836937689,0.5522320693230334,-0.1985248577035717,dlinear,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,2021-01-01 00:00:00+00:00,gated_residual_v2
12,12837,3.6146297927998376,5.546408554859127,42.85380353537326,0.37716489773058137,-0.3336049711661537,dlinear,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,2021-01-01 00:00:00+00:00,gated_residual_v2
24,12837,4.0094882991094405,6.19395468576825,46.251293177065214,0.2232738456174299,-0.5556560561596033,dlinear,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,2021-01-01 00:00:00+00:00,gated_residual_v2
48,12837,4.317139103280854,6.675526470196265,50.01891558333024,0.09878991243286273,-0.846589140743168,dlinear,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,2021-01-01 00:00:00+00:00,gated_residual_v2
1,12837,1.3940351203384638,2.3690277499896872,18.92677960049756,0.8863537049697896,-0.07124678926034407,lstm,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,2021-01-01 00:00:00+00:00,gated_residual_v2
6,12837,2.9914293581450235,4.781296422611115,36.402103776631954,0.537097053593549,-0.4043230930643772,lstm,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,2021-01-01 00:00:00+00:00,gated_residual_v2
12,12837,3.597040614664736,5.64524018465163,42.41676429602286,0.3547704995956876,-0.4023993304165444,lstm,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,2021-01-01 00:00:00+00:00,gated_residual_v2
24,12837,4.007804741740663,6.227150357445508,46.352510456937196,0.21492601599269623,-0.661886241627397,lstm,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,2021-01-01 00:00:00+00:00,gated_residual_v2
48,12837,4.282358179322617,6.753548295416854,49.45754863207146,0.07760058377200019,-1.0159205581002995,lstm,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,2021-01-01 00:00:00+00:00,gated_residual_v2
1,12837,3.6781504913576017,5.879204739958913,43.04178627965553,0.3000739538915371,-1.2384262564950823,timemixer,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,2021-01-01 00:00:00+00:00,gated_residual_v2
6,12837,3.969742857939526,6.24476435762774,46.084361037598825,0.2103571321622597,-0.9274559326030536,timemixer,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,2021-01-01 00:00:00+00:00,gated_residual_v2
12,12837,4.195537275687885,6.594331005199362,48.241047929486996,0.11957806783957947,-1.1136208925675666,timemixer,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,2021-01-01 00:00:00+00:00,gated_residual_v2
24,12837,4.367482944648567,6.789067899216225,50.103540927709936,0.06684844087833319,-0.8464122894346654,timemixer,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,2021-01-01 00:00:00+00:00,gated_residual_v2
48,12837,4.481586773407889,6.889663528889331,51.74718113562857,0.04004466819868746,-0.8064259441622119,timemixer,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,2021-01-01 00:00:00+00:00,gated_residual_v2
1,12837,1.91377403549435,3.1000114112816686,24.371467292131,0.8054005667784886,0.8029557142818495,hybrid_static,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,2021-01-01 00:00:00+00:00,gated_residual_v2
6,12837,3.7322000279944847,5.6001672969135114,44.81227407540951,0.3649606910034725,-0.27749228511721563,hybrid_static,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,2021-01-01 00:00:00+00:00,gated_residual_v2
12,12837,4.168372812168829,6.4993311728956185,48.099258266931216,0.1447625680836524,-0.9261584138894848,hybrid_static,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,2021-01-01 00:00:00+00:00,gated_residual_v2
24,12837,4.413291510466225,6.7310656308847685,50.753785268665496,0.08272505321609425,-0.4700634334543705,hybrid_static,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,2021-01-01 00:00:00+00:00,gated_residual_v2
48,12837,4.481586773407889,6.889663528889331,51.74718113562857,0.04004466819868746,-0.8064259441622119,hybrid_static,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,2021-01-01 00:00:00+00:00,gated_residual_v2
1,12837,1.7677612204690751,2.9952779216512377,22.00686619545131,0.818327481559828,0.4408649909089456,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,2021-01-01 00:00:00+00:00,gated_residual_v2
6,12837,3.660415480436646,5.568879546871554,44.12837027953882,0.37203671101626146,-0.5367565339207275,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,2021-01-01 00:00:00+00:00,gated_residual_v2
12,12837,4.08152773883279,6.433193976226007,46.968304160876905,0.16207980031865032,-1.0127317100933084,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,2021-01-01 00:00:00+00:00,gated_residual_v2
24,12837,4.301945838803898,6.722946612313971,49.054870802162746,0.08493655469932948,-0.8186454021873694,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,2021-01-01 00:00:00+00:00,gated_residual_v2
48,12837,4.414094409042301,6.897293953806125,50.5158638086671,0.03791715550888719,-1.0749291942691472,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,2021-01-01 00:00:00+00:00,gated_residual_v2
1,12837,1.1615791446959813,2.163357941846154,15.093612887592114,0.9052298101597248,-0.00020117905966965909,persistence,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,2021-01-01 00:00:00+00:00,gated_residual_v2
6,12837,3.2574119979146827,5.175586593991806,39.963864383110106,0.45760239238990197,-0.00033532256064887735,persistence,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,2021-01-01 00:00:00+00:00,gated_residual_v2
12,12837,4.0314821844189055,6.333517800739433,47.8532287131713,0.18784418569827754,0.000689917000913011,persistence,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,2021-01-01 00:00:00+00:00,gated_residual_v2
24,12837,4.587366153006243,7.258923747851346,51.83608500591347,-0.066783648621624,-0.0005243854293702527,persistence,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,2021-01-01 00:00:00+00:00,gated_residual_v2
48,12837,5.340546375042134,8.314134239471462,58.21227586188061,-0.39794171404523526,6.940599224079036e-05,persistence,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,2021-01-01 00:00:00+00:00,gated_residual_v2
1,12837,4.589352948878742,7.259294582685396,51.856325428783165,-0.06709682314297982,0.0015213028286219948,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,2021-01-01 00:00:00+00:00,gated_residual_v2
6,12837,4.591278476713026,7.260269872482447,51.8830966939613,-0.06734331706704921,0.002340653134607028,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,2021-01-01 00:00:00+00:00,gated_residual_v2
12,12837,4.588722155209725,7.259239288976512,51.855039512212194,-0.0669193500123153,0.0012759573530201943,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,2021-01-01 00:00:00+00:00,gated_residual_v2
24,12837,4.587366153006243,7.258923747851346,51.83608500591347,-0.066783648621624,-0.0005243854293702527,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,2021-01-01 00:00:00+00:00,gated_residual_v2
48,12837,5.340546375042134,8.314134239471462,58.21227586188061,-0.39794171404523526,6.940599224079036e-05,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,2021-01-01 00:00:00+00:00,gated_residual_v2
