,,,,,MAE,MAE,RMSE,RMSE,sMAPE,sMAPE,R2,R2
,,,,,mean,std,mean,std,mean,std,mean,std
station_id,station_name,site_type,model,horizon,,,,,,,,
BIR_A4540,Birmingham A4540,Urban Traffic,lstm,12,3.6097439501235775,0.04187101731899261,5.691175978246046,0.06316290856244629,42.29412697874706,0.49334304187256267,0.3441625847811939,0.014633540236033846
BIR_A4540,Birmingham A4540,Urban Traffic,lstm,24,4.008983285700391,0.03436902467992554,6.248572842261359,0.04276037985194612,46.29147291641126,0.361479600732252,0.2094855270187948,0.010814663285034321
BIR_A4540,Birmingham A4540,Urban Traffic,lstm,48,4.292137708391943,0.029714914653949803,6.7162443464938075,0.05077640387169752,49.48322710798362,0.3217061327447812,0.08772067276043438,0.013770339015715293
BIR_A4540,Birmingham A4540,Urban Traffic,persistence,1,1.1615791446959813,0.0,2.163357941846154,0.0,15.093612887592112,0.0,0.9052298101597248,0.0
BIR_A4540,Birmingham A4540,Urban Traffic,persistence,6,3.2574119979146827,0.0,5.175586593991806,0.0,39.963864383110106,0.0,0.45760239238990197,0.0
BIR_A4540,Birmingham A4540,Urban Traffic,persistence,12,4.0314821844189055,0.0,6.333517800739433,0.0,47.8532287131713,0.0,0.18784418569827754,0.0
BIR_A4540,Birmingham A4540,Urban Traffic,persistence,24,4.587366153006243,0.0,7.258923747851346,0.0,51.83608500591347,0.0,-0.066783648621624,0.0
BIR_A4540,Birmingham A4540,Urban Traffic,persistence,48,5.340546375042134,0.0,8.314134239471462,0.0,58.212275861880606,0.0,-0.39794171404523526,0.0
BIR_A4540,Birmingham A4540,Urban Traffic,seasonal_naive,1,4.589352948878742,0.0,7.2592945826853965,0.0,51.856325428783165,0.0,-0.06709682314297982,0.0
BIR_A4540,Birmingham A4540,Urban Traffic,seasonal_naive,6,4.591278476713026,0.0,7.260269872482448,0.0,51.88309669396129,0.0,-0.06734331706704921,0.0
BIR_A4540,Birmingham A4540,Urban Traffic,seasonal_naive,12,4.588722155209725,0.0,7.259239288976512,0.0,51.855039512212194,0.0,-0.0669193500123153,0.0
BIR_A4540,Birmingham A4540,Urban Traffic,seasonal_naive,24,4.587366153006243,0.0,7.258923747851346,0.0,51.83608500591347,0.0,-0.066783648621624,0.0
BIR_A4540,Birmingham A4540,Urban Traffic,seasonal_naive,48,5.340546375042134,0.0,8.314134239471462,0.0,58.212275861880606,0.0,-0.39794171404523526,0.0
BIR_A4540,Birmingham A4540,Urban Traffic,timemixer,1,3.6149868988035214,0.05088859808061364,5.793086888186886,0.08075275823237062,42.230835332191816,0.7116096788047751,0.32032299714599244,0.018932491406071686
BIR_A4540,Birmingham A4540,Urban Traffic,timemixer,6,3.9281275693195723,0.05147384525862757,6.1578338624897215,0.09479114107488656,45.69758070292425,0.7158354349041336,0.23204307108110922,0.023483667434511444
BIR_A4540,Birmingham A4540,Urban Traffic,timemixer,12,4.161548381807964,0.08538237304230957,6.468085521635817,0.09966413259819461,48.12194816870378,0.820642496137996,0.15280505466096878,0.026066506737835428
BIR_A4540,Birmingham A4540,Urban Traffic,timemixer,24,4.283393549921451,0.05784639090477616,6.746232779589157,0.0641898245469469,49.29441977716674,0.6544701751527265,0.07851985899388021,0.017497416250224503
BIR_A4540,Birmingham A4540,Urban Traffic,timemixer,48,4.340542870616025,0.08423564712435716,6.878071307381491,0.06526816595554197,50.158240526572435,0.9438574048945434,0.043203380919933164,0.01817746834246114
BIR_A4540,Birmingham A4540,Urban Traffic,xgboost,1,1.2084095689606293,0.0052863545495434455,2.1589193278419936,0.011857909489767025,15.968124827029055,0.08146459913073427,0.9056160179861517,0.0010379545224499407
BIR_A4540,Birmingham A4540,Urban Traffic,xgboost,6,3.224201820658089,0.014824395576738291,4.874422940903895,0.022867097068112293,39.15645169750171,0.15047061809502235,0.5188808193853932,0.004515243337475223
BIR_A4540,Birmingham A4540,Urban Traffic,xgboost,12,3.8892768790814385,0.02005922472192926,5.771670142684605,0.015543428013347668,45.524409761125085,0.20587116799120694,0.32554202845099633,0.003630707728580745
BIR_A4540,Birmingham A4540,Urban Traffic,xgboost,24,4.295685560320957,0.013150126589618755,6.390352380921287,0.020292398071485293,49.36424371309405,0.19515822626043938,0.17322944896406342,0.005250983471216449
BIR_A4540,Birmingham A4540,Urban Traffic,xgboost,48,4.888958689372394,0.02889775856071935,7.227681601480759,0.036650624196397176,54.47932724693633,0.2556664124125729,-0.05648165039196833,0.01070654321247238
CHB,Chilbolton,Rural Background,dlinear,1,1.0250920806525414,0.00835467870848407,1.8878676701655244,0.006907761370667993,16.763832793515952,0.22147092261615028,0.9103035160159523,0.0006564930507983655
CHB,Chilbolton,Rural Background,dlinear,6,2.625198411992088,0.025077127142676348,4.177583846459321,0.02436924088301234,38.3234077037953,0.4667444782802901,0.5608338402377748,0.00513224310095985
CHB,Chilbolton,Rural Background,dlinear,12,3.119375490557224,0.010916598129245487,4.959008012924696,0.004617716618335136,44.003702386348586,0.2839028026491595,0.38120763386799345,0.0011523888863003335
CHB,Chilbolton,Rural Background,dlinear,24,3.5102224400845268,0.030754747862541044,5.488389339135102,0.025501183203284556,48.76461613491882,0.5691414427629053,0.24223883107344618,0.007050669477334286
CHB,Chilbolton,Rural Background,dlinear,48,3.793113438356017,0.03196741584813709,5.916471687230308,0.02289492355452901,52.52278223074639,0.5758385549563619,0.12024986615607432,0.00680850372671377
CHB,Chilbolton,Rural Background,hybrid,1,1.7075310803783954,0.13192496981829765,2.833785305682853,0.17836187216029464,26.69043354196708,1.8038060929889357,0.7972617094914437,0.02566566526602119
CHB,Chilbolton,Rural Background,hybrid,6,3.4148335510833783,0.08381393263798359,5.310627398490612,0.10199901516289679,46.88800665081353,0.6818556339400992,0.2901174408133457,0.02735904734357189
